0 verbose cli /usr/local/Cellar/node/26.0.0/bin/node /usr/local/bin/npm
1 info using npm@11.12.1
2 info using node@v26.0.0
3 silly config load:file:/usr/local/lib/node_modules/npm/npmrc
4 silly config load:file:/Users/ernela/Projects/neomovies-api/docs/.npmrc
5 silly config load:file:/Users/ernela/.npmrc
6 silly config load:file:/usr/local/etc/npmrc
7 verbose title npm install
8 verbose argv "install" "--prefer-offline" "--no-audit" "--cache" "/Users/ernela/Projects/neomovies-api/.cache/docs/npm"
9 verbose logfile logs-max:10 dir:/Users/ernela/Projects/neomovies-api/.cache/docs/npm/_logs/2026-05-14T13_12_18_836Z-
10 verbose logfile /Users/ernela/Projects/neomovies-api/.cache/docs/npm/_logs/2026-05-14T13_12_18_836Z-debug-0.log
11 silly logfile done cleaning log files
239 http cache postcss-preset-env@https://registry.npmjs.org/postcss-preset-env/-/postcss-preset-env-10.6.1.tgz 0ms (cache hit)
240 http cache postcss-pseudo-class-any-link@https://registry.npmjs.org/postcss-pseudo-class-any-link/-/postcss-pseudo-class-any-link-10.0.1.tgz 0ms (cache hit)
241 http cache postcss-place@https://registry.npmjs.org/postcss-place/-/postcss-place-10.0.0.tgz 0ms (cache hit)
242 http cache postcss-page-break@https://registry.npmjs.org/postcss-page-break/-/postcss-page-break-3.0.4.tgz 0ms (cache hit)
243 http cache postcss-overflow-shorthand@https://registry.npmjs.org/postcss-overflow-shorthand/-/postcss-overflow-shorthand-6.0.0.tgz 0ms (cache hit)
244 http cache postcss-ordered-values@https://registry.npmjs.org/postcss-ordered-values/-/postcss-ordered-values-6.0.2.tgz 0ms (cache hit)
245 http cache postcss-normalize-whitespace@https://registry.npmjs.org/postcss-normalize-whitespace/-/postcss-normalize-whitespace-6.0.2.tgz 0ms (cache hit)
246 http cache postcss-opacity-percentage@https://registry.npmjs.org/postcss-opacity-percentage/-/postcss-opacity-percentage-3.0.0.tgz 0ms (cache hit)
247 http cache postcss-normalize-unicode@https://registry.npmjs.org/postcss-normalize-unicode/-/postcss-normalize-unicode-6.1.0.tgz 0ms (cache hit)
248 http cache postcss-normalize-url@https://registry.npmjs.org/postcss-normalize-url/-/postcss-normalize-url-6.0.2.tgz 0ms (cache hit)
249 http cache postcss-normalize-timing-functions@https://registry.npmjs.org/postcss-normalize-timing-functions/-/postcss-normalize-timing-functions-6.0.2.tgz 0ms (cache hit)
250 http cache postcss-normalize-string@https://registry.npmjs.org/postcss-normalize-string/-/postcss-normalize-string-6.0.2.tgz 0ms (cache hit)
251 http cache postcss-normalize-positions@https://registry.npmjs.org/postcss-normalize-positions/-/postcss-normalize-positions-6.0.2.tgz 0ms (cache hit)
252 http cache postcss-normalize-display-values@https://registry.npmjs.org/postcss-normalize-display-values/-/postcss-normalize-display-values-6.0.2.tgz 0ms (cache hit)
253 http cache postcss-normalize-repeat-style@https://registry.npmjs.org/postcss-normalize-repeat-style/-/postcss-normalize-repeat-style-6.0.2.tgz 0ms (cache hit)
254 http cache postcss-normalize-charset@https://registry.npmjs.org/postcss-normalize-charset/-/postcss-normalize-charset-6.0.2.tgz 0ms (cache hit)
255 http cache postcss-nesting@https://registry.npmjs.org/postcss-nesting/-/postcss-nesting-13.0.2.tgz 0ms (cache hit)
256 http cache postcss-modules-scope@https://registry.npmjs.org/postcss-modules-scope/-/postcss-modules-scope-3.2.1.tgz 0ms (cache hit)
257 http cache postcss-modules-values@https://registry.npmjs.org/postcss-modules-values/-/postcss-modules-values-4.0.0.tgz 0ms (cache hit)
258 http cache postcss-modules-extract-imports@https://registry.npmjs.org/postcss-modules-extract-imports/-/postcss-modules-extract-imports-3.1.0.tgz 0ms (cache hit)
259 http cache postcss-minify-selectors@https://registry.npmjs.org/postcss-minify-selectors/-/postcss-minify-selectors-6.0.4.tgz 0ms (cache hit)
260 http cache postcss-modules-local-by-default@https://registry.npmjs.org/postcss-modules-local-by-default/-/postcss-modules-local-by-default-4.2.0.tgz 0ms (cache hit)
261 http cache postcss-minify-params@https://registry.npmjs.org/postcss-minify-params/-/postcss-minify-params-6.1.0.tgz 0ms (cache hit)
262 http cache postcss-minify-gradients@https://registry.npmjs.org/postcss-minify-gradients/-/postcss-minify-gradients-6.0.3.tgz 0ms (cache hit)
263 http cache postcss-merge-rules@https://registry.npmjs.org/postcss-merge-rules/-/postcss-merge-rules-6.1.1.tgz 0ms (cache hit)
264 http cache postcss-merge-longhand@https://registry.npmjs.org/postcss-merge-longhand/-/postcss-merge-longhand-6.0.5.tgz 0ms (cache hit)
265 http cache postcss-minify-font-values@https://registry.npmjs.org/postcss-minify-font-values/-/postcss-minify-font-values-6.1.0.tgz 0ms (cache hit)
266 http cache postcss-logical@https://registry.npmjs.org/postcss-logical/-/postcss-logical-8.1.0.tgz 0ms (cache hit)
267 http cache postcss-loader@https://registry.npmjs.org/postcss-loader/-/postcss-loader-7.3.4.tgz 0ms (cache hit)
268 http cache postcss-lab-function@https://registry.npmjs.org/postcss-lab-function/-/postcss-lab-function-7.0.12.tgz 0ms (cache hit)
269 http cache postcss-merge-idents@https://registry.npmjs.org/postcss-merge-idents/-/postcss-merge-idents-6.0.3.tgz 0ms (cache hit)
270 http cache postcss-image-set-function@https://registry.npmjs.org/postcss-image-set-function/-/postcss-image-set-function-7.0.0.tgz 0ms (cache hit)
271 http cache postcss-gap-properties@https://registry.npmjs.org/postcss-gap-properties/-/postcss-gap-properties-6.0.0.tgz 0ms (cache hit)
272 http cache postcss-font-variant@https://registry.npmjs.org/postcss-font-variant/-/postcss-font-variant-5.0.0.tgz 0ms (cache hit)
273 http cache postcss-focus-within@https://registry.npmjs.org/postcss-focus-within/-/postcss-focus-within-9.0.1.tgz 0ms (cache hit)
274 http cache postcss-focus-visible@https://registry.npmjs.org/postcss-focus-visible/-/postcss-focus-visible-10.0.1.tgz 0ms (cache hit)
275 http cache postcss-double-position-gradients@https://registry.npmjs.org/postcss-double-position-gradients/-/postcss-double-position-gradients-6.0.4.tgz 0ms (cache hit)
276 http cache postcss-discard-unused@https://registry.npmjs.org/postcss-discard-unused/-/postcss-discard-unused-6.0.5.tgz 0ms (cache hit)
277 http cache postcss-discard-empty@https://registry.npmjs.org/postcss-discard-empty/-/postcss-discard-empty-6.0.3.tgz 0ms (cache hit)
278 http cache postcss-discard-overridden@https://registry.npmjs.org/postcss-discard-overridden/-/postcss-discard-overridden-6.0.2.tgz 0ms (cache hit)
279 http cache postcss-discard-duplicates@https://registry.npmjs.org/postcss-discard-duplicates/-/postcss-discard-duplicates-6.0.3.tgz 0ms (cache hit)
280 http cache postcss-dir-pseudo-class@https://registry.npmjs.org/postcss-dir-pseudo-class/-/postcss-dir-pseudo-class-9.0.1.tgz 0ms (cache hit)
281 http cache postcss-discard-comments@https://registry.npmjs.org/postcss-discard-comments/-/postcss-discard-comments-6.0.2.tgz 0ms (cache hit)
282 http cache postcss-custom-properties@https://registry.npmjs.org/postcss-custom-properties/-/postcss-custom-properties-14.0.6.tgz 0ms (cache hit)
283 http cache postcss-custom-selectors@https://registry.npmjs.org/postcss-custom-selectors/-/postcss-custom-selectors-8.0.5.tgz 0ms (cache hit)
284 http cache postcss-custom-media@https://registry.npmjs.org/postcss-custom-media/-/postcss-custom-media-11.0.6.tgz 0ms (cache hit)
285 http cache postcss-colormin@https://registry.npmjs.org/postcss-colormin/-/postcss-colormin-6.1.0.tgz 0ms (cache hit)
286 http cache postcss-convert-values@https://registry.npmjs.org/postcss-convert-values/-/postcss-convert-values-6.1.0.tgz 0ms (cache hit)
287 http cache postcss-color-rebeccapurple@https://registry.npmjs.org/postcss-color-rebeccapurple/-/postcss-color-rebeccapurple-10.0.0.tgz 0ms (cache hit)
288 http cache postcss-color-hex-alpha@https://registry.npmjs.org/postcss-color-hex-alpha/-/postcss-color-hex-alpha-10.0.0.tgz 0ms (cache hit)
289 http cache postcss-color-functional-notation@https://registry.npmjs.org/postcss-color-functional-notation/-/postcss-color-functional-notation-7.0.12.tgz 0ms (cache hit)
290 http cache postcss-clamp@https://registry.npmjs.org/postcss-clamp/-/postcss-clamp-4.1.0.tgz 0ms (cache hit)
291 http cache postcss-attribute-case-insensitive@https://registry.npmjs.org/postcss-attribute-case-insensitive/-/postcss-attribute-case-insensitive-7.0.1.tgz 0ms (cache hit)
292 http cache postcss@https://registry.npmjs.org/postcss/-/postcss-8.5.8.tgz 0ms (cache hit)
293 http cache postcss-calc@https://registry.npmjs.org/postcss-calc/-/postcss-calc-9.0.1.tgz 0ms (cache hit)
294 http cache pkijs@https://registry.npmjs.org/pkijs/-/pkijs-3.4.0.tgz 0ms (cache hit)
295 http cache pkg-dir@https://registry.npmjs.org/pkg-dir/-/pkg-dir-7.0.0.tgz 0ms (cache hit)
296 http cache picomatch@https://registry.npmjs.org/picomatch/-/picomatch-2.3.2.tgz 0ms (cache hit)
297 http cache picocolors@https://registry.npmjs.org/picocolors/-/picocolors-1.1.1.tgz 0ms (cache hit)
298 http cache path-type@https://registry.npmjs.org/path-type/-/path-type-4.0.0.tgz 0ms (cache hit)
299 http cache path-to-regexp@https://registry.npmjs.org/path-to-regexp/-/path-to-regexp-1.9.0.tgz 0ms (cache hit)
300 http cache path-parse@https://registry.npmjs.org/path-parse/-/path-parse-1.0.7.tgz 0ms (cache hit)
301 http cache path-is-inside@https://registry.npmjs.org/path-is-inside/-/path-is-inside-1.0.2.tgz 0ms (cache hit)
302 http cache path-exists@https://registry.npmjs.org/path-exists/-/path-exists-5.0.0.tgz 0ms (cache hit)
303 http cache path-key@https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz 0ms (cache hit)
304 http cache pascal-case@https://registry.npmjs.org/pascal-case/-/pascal-case-3.1.2.tgz 0ms (cache hit)
305 http cache parseurl@https://registry.npmjs.org/parseurl/-/parseurl-1.3.3.tgz 0ms (cache hit)
306 http cache parse5-parser-stream@https://registry.npmjs.org/parse5-parser-stream/-/parse5-parser-stream-7.1.2.tgz 0ms (cache hit)
307 http cache parse5@https://registry.npmjs.org/parse5/-/parse5-7.3.0.tgz 0ms (cache hit)
308 http cache parse5-htmlparser2-tree-adapter@https://registry.npmjs.org/parse5-htmlparser2-tree-adapter/-/parse5-htmlparser2-tree-adapter-7.1.0.tgz 0ms (cache hit)
309 http cache parse-numeric-range@https://registry.npmjs.org/parse-numeric-range/-/parse-numeric-range-1.3.0.tgz 0ms (cache hit)
310 http cache parse-entities@https://registry.npmjs.org/parse-entities/-/parse-entities-4.0.2.tgz 0ms (cache hit)
311 http cache parent-module@https://registry.npmjs.org/parent-module/-/parent-module-1.0.1.tgz 0ms (cache hit)
312 http cache parse-json@https://registry.npmjs.org/parse-json/-/parse-json-5.2.0.tgz 0ms (cache hit)
313 http cache param-case@https://registry.npmjs.org/param-case/-/param-case-3.0.4.tgz 0ms (cache hit)
314 http cache package-json@https://registry.npmjs.org/package-json/-/package-json-8.1.1.tgz 0ms (cache hit)
315 http cache p-timeout@https://registry.npmjs.org/p-timeout/-/p-timeout-3.2.0.tgz 0ms (cache hit)
316 http cache p-retry@https://registry.npmjs.org/p-retry/-/p-retry-6.2.1.tgz 0ms (cache hit)
317 http cache p-map@https://registry.npmjs.org/p-map/-/p-map-4.0.0.tgz 0ms (cache hit)
318 http cache p-queue@https://registry.npmjs.org/p-queue/-/p-queue-6.6.2.tgz 0ms (cache hit)
319 http cache p-limit@https://registry.npmjs.org/p-limit/-/p-limit-4.0.0.tgz 0ms (cache hit)
320 http cache p-locate@https://registry.npmjs.org/p-locate/-/p-locate-6.0.0.tgz 0ms (cache hit)
321 http cache p-cancelable@https://registry.npmjs.org/p-cancelable/-/p-cancelable-3.0.0.tgz 0ms (cache hit)
322 http cache p-finally@https://registry.npmjs.org/p-finally/-/p-finally-1.0.0.tgz 0ms (cache hit)
323 http cache opener@https://registry.npmjs.org/opener/-/opener-1.5.2.tgz 0ms (cache hit)
324 http cache onetime@https://registry.npmjs.org/onetime/-/onetime-5.1.2.tgz 0ms (cache hit)
325 http cache open@https://registry.npmjs.org/open/-/open-8.4.2.tgz 0ms (cache hit)
326 http cache on-headers@https://registry.npmjs.org/on-headers/-/on-headers-1.1.0.tgz 0ms (cache hit)
327 http cache on-finished@https://registry.npmjs.org/on-finished/-/on-finished-2.4.1.tgz 0ms (cache hit)
328 http cache obuf@https://registry.npmjs.org/obuf/-/obuf-1.1.2.tgz 0ms (cache hit)
329 http cache object.assign@https://registry.npmjs.org/object.assign/-/object.assign-4.1.7.tgz 0ms (cache hit)
330 http cache object-keys@https://registry.npmjs.org/object-keys/-/object-keys-1.1.1.tgz 0ms (cache hit)
331 http cache object-inspect@https://registry.npmjs.org/object-inspect/-/object-inspect-1.13.4.tgz 0ms (cache hit)
332 http cache object-assign@https://registry.npmjs.org/object-assign/-/object-assign-4.1.1.tgz 1ms (cache hit)
333 http cache nth-check@https://registry.npmjs.org/nth-check/-/nth-check-2.1.1.tgz 0ms (cache hit)
334 http cache null-loader@https://registry.npmjs.org/null-loader/-/null-loader-4.0.1.tgz 0ms (cache hit)
335 http cache nprogress@https://registry.npmjs.org/nprogress/-/nprogress-0.2.0.tgz 0ms (cache hit)
336 http cache normalize-path@https://registry.npmjs.org/normalize-path/-/normalize-path-3.0.0.tgz 0ms (cache hit)
337 http cache npm-run-path@https://registry.npmjs.org/npm-run-path/-/npm-run-path-4.0.1.tgz 0ms (cache hit)
338 http cache node-releases@https://registry.npmjs.org/node-releases/-/node-releases-2.0.37.tgz 0ms (cache hit)
339 http cache normalize-url@https://registry.npmjs.org/normalize-url/-/normalize-url-8.1.1.tgz 0ms (cache hit)
340 http cache node-emoji@https://registry.npmjs.org/node-emoji/-/node-emoji-2.2.0.tgz 0ms (cache hit)
341 http cache no-case@https://registry.npmjs.org/no-case/-/no-case-3.0.4.tgz 0ms (cache hit)
342 http cache neo-async@https://registry.npmjs.org/neo-async/-/neo-async-2.6.2.tgz 0ms (cache hit)
343 http cache negotiator@https://registry.npmjs.org/negotiator/-/negotiator-0.6.4.tgz 0ms (cache hit)
344 http cache nanoid@https://registry.npmjs.org/nanoid/-/nanoid-5.1.7.tgz 0ms (cache hit)
345 http cache ms@https://registry.npmjs.org/ms/-/ms-2.1.3.tgz 0ms (cache hit)
346 http cache multicast-dns@https://registry.npmjs.org/multicast-dns/-/multicast-dns-7.2.5.tgz 0ms (cache hit)
347 http cache minimatch@https://registry.npmjs.org/minimatch/-/minimatch-3.1.5.tgz 0ms (cache hit)
348 http cache mrmime@https://registry.npmjs.org/mrmime/-/mrmime-2.0.1.tgz 0ms (cache hit)
349 http cache minimist@https://registry.npmjs.org/minimist/-/minimist-1.2.8.tgz 0ms (cache hit)
350 http cache minimalistic-assert@https://registry.npmjs.org/minimalistic-assert/-/minimalistic-assert-1.0.1.tgz 0ms (cache hit)
351 http cache mini-css-extract-plugin@https://registry.npmjs.org/mini-css-extract-plugin/-/mini-css-extract-plugin-2.10.2.tgz 0ms (cache hit)
352 http cache mimic-response@https://registry.npmjs.org/mimic-response/-/mimic-response-4.0.0.tgz 0ms (cache hit)
353 http cache mimic-fn@https://registry.npmjs.org/mimic-fn/-/mimic-fn-2.1.0.tgz 0ms (cache hit)
354 http cache mime-db@https://registry.npmjs.org/mime-db/-/mime-db-1.33.0.tgz 0ms (cache hit)
355 http cache mime-types@https://registry.npmjs.org/mime-types/-/mime-types-2.1.18.tgz 1ms (cache hit)
356 http cache mime@https://registry.npmjs.org/mime/-/mime-1.6.0.tgz 0ms (cache hit)
357 http cache micromark-util-types@https://registry.npmjs.org/micromark-util-types/-/micromark-util-types-2.0.2.tgz 0ms (cache hit)
358 http cache micromatch@https://registry.npmjs.org/micromatch/-/micromatch-4.0.8.tgz 0ms (cache hit)
359 http cache micromark-util-symbol@https://registry.npmjs.org/micromark-util-symbol/-/micromark-util-symbol-1.1.0.tgz 0ms (cache hit)
360 http cache micromark-util-sanitize-uri@https://registry.npmjs.org/micromark-util-sanitize-uri/-/micromark-util-sanitize-uri-2.0.1.tgz 0ms (cache hit)
361 http cache micromark-util-resolve-all@https://registry.npmjs.org/micromark-util-resolve-all/-/micromark-util-resolve-all-2.0.1.tgz 0ms (cache hit)
362 http cache micromark-util-normalize-identifier@https://registry.npmjs.org/micromark-util-normalize-identifier/-/micromark-util-normalize-identifier-2.0.1.tgz 0ms (cache hit)
363 http cache micromark-util-html-tag-name@https://registry.npmjs.org/micromark-util-html-tag-name/-/micromark-util-html-tag-name-2.0.1.tgz 0ms (cache hit)
364 http cache micromark-util-decode-string@https://registry.npmjs.org/micromark-util-decode-string/-/micromark-util-decode-string-2.0.1.tgz 0ms (cache hit)
365 http cache micromark-util-events-to-acorn@https://registry.npmjs.org/micromark-util-events-to-acorn/-/micromark-util-events-to-acorn-2.0.3.tgz 0ms (cache hit)
366 http cache micromark-util-encode@https://registry.npmjs.org/micromark-util-encode/-/micromark-util-encode-2.0.1.tgz 0ms (cache hit)
367 http cache micromark-util-decode-numeric-character-reference@https://registry.npmjs.org/micromark-util-decode-numeric-character-reference/-/micromark-util-decode-numeric-character-reference-2.0.2.tgz 0ms (cache hit)
368 http cache micromark-util-subtokenize@https://registry.npmjs.org/micromark-util-subtokenize/-/micromark-util-subtokenize-2.1.0.tgz 0ms (cache hit)
369 http cache micromark-util-combine-extensions@https://registry.npmjs.org/micromark-util-combine-extensions/-/micromark-util-combine-extensions-2.0.1.tgz 0ms (cache hit)
370 http cache micromark-util-chunked@https://registry.npmjs.org/micromark-util-chunked/-/micromark-util-chunked-2.0.1.tgz 0ms (cache hit)
371 http cache micromark-util-classify-character@https://registry.npmjs.org/micromark-util-classify-character/-/micromark-util-classify-character-2.0.1.tgz 0ms (cache hit)
372 http cache micromark-factory-whitespace@https://registry.npmjs.org/micromark-factory-whitespace/-/micromark-factory-whitespace-2.0.1.tgz 0ms (cache hit)
373 http cache micromark-util-character@https://registry.npmjs.org/micromark-util-character/-/micromark-util-character-1.2.0.tgz 0ms (cache hit)
374 http cache micromark-factory-title@https://registry.npmjs.org/micromark-factory-title/-/micromark-factory-title-2.0.1.tgz 0ms (cache hit)
375 http cache micromark-factory-label@https://registry.npmjs.org/micromark-factory-label/-/micromark-factory-label-2.0.1.tgz 0ms (cache hit)
376 http cache micromark-factory-space@https://registry.npmjs.org/micromark-factory-space/-/micromark-factory-space-1.1.0.tgz 0ms (cache hit)
377 http cache micromark-factory-mdx-expression@https://registry.npmjs.org/micromark-factory-mdx-expression/-/micromark-factory-mdx-expression-2.0.3.tgz 0ms (cache hit)
378 http cache micromark-extension-mdxjs-esm@https://registry.npmjs.org/micromark-extension-mdxjs-esm/-/micromark-extension-mdxjs-esm-3.0.0.tgz 0ms (cache hit)
379 http cache micromark-factory-destination@https://registry.npmjs.org/micromark-factory-destination/-/micromark-factory-destination-2.0.1.tgz 0ms (cache hit)
380 http cache micromark-extension-mdxjs@https://registry.npmjs.org/micromark-extension-mdxjs/-/micromark-extension-mdxjs-3.0.0.tgz 0ms (cache hit)
381 http cache micromark-extension-mdx-md@https://registry.npmjs.org/micromark-extension-mdx-md/-/micromark-extension-mdx-md-2.0.0.tgz 1ms (cache hit)
382 http cache micromark-extension-mdx-jsx@https://registry.npmjs.org/micromark-extension-mdx-jsx/-/micromark-extension-mdx-jsx-3.0.2.tgz 0ms (cache hit)
383 http cache micromark-extension-mdx-expression@https://registry.npmjs.org/micromark-extension-mdx-expression/-/micromark-extension-mdx-expression-3.0.1.tgz 0ms (cache hit)
384 http cache micromark-extension-gfm-tagfilter@https://registry.npmjs.org/micromark-extension-gfm-tagfilter/-/micromark-extension-gfm-tagfilter-2.0.0.tgz 0ms (cache hit)
385 http cache micromark-extension-gfm-task-list-item@https://registry.npmjs.org/micromark-extension-gfm-task-list-item/-/micromark-extension-gfm-task-list-item-2.1.0.tgz 0ms (cache hit)
386 http cache micromark-extension-gfm-table@https://registry.npmjs.org/micromark-extension-gfm-table/-/micromark-extension-gfm-table-2.1.1.tgz 0ms (cache hit)
387 http cache micromark-extension-gfm-autolink-literal@https://registry.npmjs.org/micromark-extension-gfm-autolink-literal/-/micromark-extension-gfm-autolink-literal-2.1.0.tgz 0ms (cache hit)
388 http cache micromark-extension-gfm-footnote@https://registry.npmjs.org/micromark-extension-gfm-footnote/-/micromark-extension-gfm-footnote-2.1.0.tgz 0ms (cache hit)
389 http cache micromark-extension-gfm-strikethrough@https://registry.npmjs.org/micromark-extension-gfm-strikethrough/-/micromark-extension-gfm-strikethrough-2.1.0.tgz 0ms (cache hit)
390 http cache micromark-extension-directive@https://registry.npmjs.org/micromark-extension-directive/-/micromark-extension-directive-3.0.2.tgz 0ms (cache hit)
391 http cache micromark-extension-gfm@https://registry.npmjs.org/micromark-extension-gfm/-/micromark-extension-gfm-3.0.0.tgz 0ms (cache hit)
